Создан как новый массив данных;Образец 014 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
2712,00;0,0596
2711,00;0,0596
2710,00;0,0596
2709,00;0,0597
2708,00;0,0597
2707,00;0,0597
2706,00;0,0597
2705,00;0,0597
2704,00;0,0597
2703,00;0,0597
2702,00;0,0597
2701,00;0,0597
2700,00;0,0597
2699,00;0,0597
2698,00;0,0597
2697,00;0,0597
2696,00;0,0597
2695,00;0,0597
2694,00;0,0597
2693,00;0,0597
2692,00;0,0597
2691,00;0,0597
2690,00;0,0597
2689,00;0,0597
2688,00;0,0597
2687,00;0,0597
2686,00;0,0597
2685,00;0,0597
2684,00;0,0597
2683,00;0,0597
2682,00;0,0597
2681,00;0,0597
2680,00;0,0597
2679,00;0,0597
2678,00;0,0597
2677,00;0,0597
2676,00;0,0598
2675,00;0,0598
2674,00;0,0598
2673,00;0,0597
2672,00;0,0597
2671,00;0,0597
2670,00;0,0597
2669,00;0,0597
2668,00;0,0597
2667,00;0,0597
2666,00;0,0597
2665,00;0,0598
2664,00;0,0598
2663,00;0,0598
2662,00;0,0598
2661,00;0,0599
2660,00;0,0599
2659,00;0,0599
2658,00;0,0599
2657,00;0,0598
2656,00;0,0598
2655,00;0,0598
2654,00;0,0598
2653,00;0,0598
2652,00;0,0598
2651,00;0,0598
2650,00;0,0597
2649,00;0,0597
2648,00;0,0597
2647,00;0,0597
2646,00;0,0597
2645,00;0,0597
2644,00;0,0596
2643,00;0,0596
2642,00;0,0596
2641,00;0,0596
2640,00;0,0596
2639,00;0,0596
2638,00;0,0596
2637,00;0,0596
2636,00;0,0595
2635,00;0,0595
2634,00;0,0595
2633,00;0,0594
2632,00;0,0594
2631,00;0,0594
2630,00;0,0594
